DATA RAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR/100,,,,,,,,,,FX,,,,C,=,(1 + IR) FX,,C,,,,,,,,,LN Return C,,,,,,,,,A*A,B*B,C*C,D*D,E*E,F*F,G*G,,A*B,A*C,A*D,A*E,A*F,A*G,,B*C,B*D,B*E,B*F,B*G,,C*D,C*E,C*F,C*G,,D*E,D*F,D*G,,E*F,E*G,,F*G,,,,A*A,B*B,C*C,D*D,E*E,F*F,G*G,,A*B,A*C,A*D,A*E,A*F,A*G,,B*C,B*D,B*E,B*F,B*G,,C*D,C*E,C*F,C*G,,D*E,D*F,D*G,,E*F,E*G,,F*G
Tanggal,IR_USD_5Y,IR_USD_10Y,IR_USD_30Y,IR_EUR_7Y,IR_EUR_10Y,IR_JPY_5Y,IR_JPY_10Y,Kategori,,Tanggal,FX_USD/EUR,FX_USD/JPY,,,,,,Tanggal,IR_USD_5Y,IR_USD_10Y,IR_USD_30Y,IR_EUR_7Y,IR_EUR_10Y,IR_JPY_5Y,IR_JPY_10Y,,Tanggal,IR_USD_5Y,IR_USD_10Y,IR_USD_30Y,IR_EUR_7Y,IR_EUR_10Y,IR_JPY_5Y,IR_JPY_10Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2023,0.0479,0.0481,0.0531,0.0411,0.04461,0.00909,0.01495,Setelah Covid,,6/21/2023,0.9103,141.9000,,,,,,6/21/2023,1.0479,1.0481,1.0531,0.94771,0.95091,143.18987,144.02141,,6/21/2023,-0.000286,-0.000191,-0.000285,-0.006300,-0.006338,0.002763,0.003444,,0.00000008193670792,0.00000003640589257,0.00000008112964576,0.00003968721361,0.00004016864795,0.000007636431166,0.00001185962098,,0.00000005461665484,0.00000008153217824,0.000001803285787,0.000001814190391,-0.0000007910145574,-0.0000009857678733,,0.00000005434700698,0.000001202018484,0.000001209287179,-0.0000005272675722,-0.0000006570845358,,0.000001794382786,0.000001805233553,-0.0000007871092398,-0.0000009809010392,,0.00003992720516,-0.00001740886771,-0.00002169505268,,-0.00001751414043,-0.00002182624429,,0.000009516573923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2023,0.0479,0.048,0.053,0.04118,0.04463,0.00906,0.01411,Setelah Covid,,6/22/2023,0.9128,143.1300,,,,,,6/22/2023,1.0479,1.048,1.053,0.95039,0.95354,144.42676,145.14956,,6/22/2023,0.000000,-0.000095,-0.000095,0.002819,0.002762,0.008601,0.007803,,0,0.000000009104078547,0.000000009017829414,0.000007949139773,0.000007627145714,0.00007397709489,0.00006088297593,,0,0,0,0,0,0,,0.000000009060851357,-0.0000002690159714,-0.0000002635111642,-0.000000820666365,-0.0000007445021122,,-0.0000002677386533,-0.0000002622599835,-0.0000008167697486,-0.0000007409671323,,0.000007786478495,0.00002424983025,0.00002199925648,,0.00002375361198,0.00002154909114,,0.0000671114423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2023,0.0479,0.0481,0.053,0.04117,0.04445,0.009,0.01405,Setelah Covid,,6/23/2023,0.9187,143.8000,,,,,,6/23/2023,1.0479,1.0481,1.053,0.95652,0.95954,145.09420,145.82039,,6/23/2023,0.000000,0.000095,0.000000,0.006433,0.006271,0.004611,0.004611,,0,0.000000009104078547,0,0.00004138637356,0.00003931922129,0.00002125831512,0.00002126104583,,0,0,0,0,0,0,,0,0.0000006138279854,0.0000005983019965,0.0000004399288245,0.0000004399570788,,0,0,0,0,,0.0000403395585,0.00002966149981,0.00002966340481,,0.00002891125034,0.00002891310716,,0.00002125968043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2023,0.0479,0.0481,0.0527,0.04097,0.04421,0.00889,0.01405,Setelah Covid,,6/26/2023,0.9170,143.5200,,,,,,6/26/2023,1.0479,1.0481,1.0527,0.95457,0.95754,144.79589,145.53646,,6/26/2023,0.000000,0.000000,-0.000285,-0.002044,-0.002082,-0.002058,-0.001949,,0,0,0.00000008119130321,0.000004179019644,0.000004334588411,0.000004235659328,0.000003798784116,,0,0,0,0,0,0,,0,0,0,0,0,,0.000000582494679,0.0000005932376269,0.0000005864287687,0.0000005553631542,,0.000004256093293,0.000004207244174,0.000003984368639,,0.000004284838368,0.000004057852339,,0.000004011278522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/2023,0.0478,0.0482,0.0527,0.041,0.04404,0.00896,0.01391,Setelah Covid,,6/27/2023,0.9124,144.0900,,,,,,6/27/2023,1.0478,1.0482,1.0527,0.94981,0.95258,145.38105,146.09429,,6/27/2023,-0.000095,0.000095,0.000000,-0.005000,-0.005192,0.004033,0.003826,,0.000000009107554216,0.000000009102341459,0,0.0000250016299,0.00002695476233,0.00001626578922,0.00001463549272,,-0.000000009104947464,0,0.0000004771830883,0.0000004954714516,-0.0000003848916175,-0.000000365093883,,0,-0.0000004770465097,-0.0000004953296384,0.0000003847814544,0.0000003649893863,,0,0,0,0,,0.0000259598342,-0.0000201660914,-0.00001912880478,,-0.00002093897043,-0.00001986192911,,0.0000154291231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2023,0.0481,0.0483,0.0527,0.04111,0.04405,0.00913,0.01406,Setelah Covid,,6/28/2023,0.9164,144.5000,,,,,,6/28/2023,1.0481,1.0483,1.0527,0.95407,0.95677,145.81929,146.53167,,6/28/2023,0.000286,0.000095,0.000000,0.004480,0.004384,0.003010,0.002989,,0.00000008195234619,0.000000009100604868,0,0.00002007149505,0.00001921979182,0.00000905937365,0.000008936120097,,0.00000002730963055,0,0.000001282538932,0.000001255032682,0.0000008616477967,0.0000008557663278,,0,0.0000004273906241,0.0000004182244983,0.0000002871337318,0.0000002851738033,,0,0,0,0,,0.00001964102738,0.0000134846273,0.00001339258341,,0.00001319542631,0.00001310535646,,0.000008997535826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2023,0.0483,0.0483,0.0528,0.0412,0.04412,0.00911,0.01407,Setelah Covid,,6/29/2023,0.9207,144.8000,,,,,,6/29/2023,1.0483,1.0483,1.0528,0.95863,0.96132,146.11913,146.83734,,6/29/2023,0.000191,0.000000,0.000095,0.004768,0.004748,0.002054,0.002084,,0.00000003640589257,0,0.000000009022969731,0.00002273136545,0.00002254677135,0.000004219545166,0.000004342362889,,0,0.00000001812427286,0.0000009097008566,0.0000009059996334,0.0000003919391637,0.0000003976023099,,0,0,0,0,0,,0.0000004528845575,0.0000004510419442,0.0000001951225982,0.0000001979419332,,0.00002263888026,0.00000979367261,0.000009935181817,,0.00000975382592,0.00000989475938,,0.00000428051356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2023,0.0493,0.0489,0.0534,0.04163,0.04433,0.0092,0.01421,Setelah Covid,,6/30/2023,0.9173,144.3900,,,,,,6/30/2023,1.0493,1.0489,1.0534,0.95549,0.95796,145.71839,146.44178,,6/30/2023,0.000953,0.000572,0.000570,-0.003287,-0.003499,-0.002746,-0.002697,,0.0000009091063859,0.000000327403123,0.0000003246110495,0.00001080290972,0.0000122400039,0.00000754229795,0.000007276290274,,0.0000005455678417,0.0000005432365765,-0.000003133846553,-0.000003335785621,-0.000002618539904,-0.000002571949057,,0.0000003260040971,-0.000001880666473,-0.000002001853017,-0.000001571423528,-0.000001543463689,,-0.000001872630199,-0.000001993298902,-0.00000156470868,-0.000001536868316,,0.00001149902853,0.000009026558805,0.000008865952118,,0.000009608212961,0.000009437257086,,0.000007408100243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2023,0.0492,0.0487,0.053,0.04155,0.04418,0.0092,0.0143,Setelah Covid,,7/3/2023,0.9168,144.7100,,,,,,7/3/2023,1.0492,1.0487,1.053,0.95489,0.95730,146.04133,146.77935,,7/3/2023,-0.000095,-0.000191,-0.000380,-0.000622,-0.000689,0.002214,0.002303,,0.000000009083266259,0.00000003636425015,0.0000001442441777,0.0000003869240679,0.0000004745413686,0.000004900767725,0.000005301519366,,0.00000001817432712,0.0000000361967992,0.00000005928350808,0.00000006565352696,-0.0000002109857297,-0.0000002194427305,,0.00000007242465989,0.000000118617889,0.0000001313633931,-0.0000004221525121,-0.000000439073771,,0.0000002362446698,0.0000002616291832,-0.0000008407777415,-0.0000008744788743,,0.0000004284990977,-0.000001377034852,-0.000001432230931,,-0.000001524997385,-0.000001586124288,,0.000005097206588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/2023,0.0492,0.0487,0.053,0.04161,0.04434,0.00912,0.01419,Setelah Covid,,7/4/2023,0.9194,144.5000,,,,,,7/4/2023,1.0492,1.0487,1.053,0.95766,0.96017,145.81784,146.55046,,7/4/2023,0.000000,0.000000,0.000000,0.002890,0.002985,-0.001532,-0.001561,,0,0,0,0.000008349454151,0.0000089111561,0.000002345510778,0.000002435744709,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0.00000862573413,-0.000004425351365,-0.000004509671692,,-0.000004571784408,-0.00000465889486,,0.000002390201972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2023,0.0492,0.0487,0.0528,0.04155,0.04439,0.00908,0.01411,Setelah Covid,,7/5/2023,0.9214,144.6700,,,,,,7/5/2023,1.0492,1.0487,1.0528,0.95968,0.96230,145.98360,146.71129,,7/5/2023,0.000000,0.000000,-0.000190,0.002115,0.002221,0.001136,0.001097,,0,0,0.00000003608159626,0.000004474766278,0.00000493215301,0.00000129081366,0.000001203179287,,0,0,0,0,0,0,,0,0,0,0,0,,-0.000000401816762,-0.000000421853,-0.0000002158115319,-0.0000002083569756,,0.000004697896547,0.000002403349628,0.000002320333188,,0.000002523190535,0.000002436034553,,0.000001246226408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2023,0.05,0.0499,0.0533,0.04181,0.04471,0.00917,0.01415,Setelah Covid,,7/6/2023,0.9186,144.0800,,,,,,7/6/2023,1.05,1.0499,1.0533,0.95701,0.95967,145.40121,146.11873,,7/6/2023,0.000762,0.001144,0.000475,-0.002794,-0.002737,-0.003997,-0.004047,,0.0000005809414602,0.000001307865974,0.0000002254457435,0.000007805786708,0.000007491872919,0.00001597920354,0.00001637936726,,0.0000008716613841,0.0000003618988525,-0.00000212948471,-0.000002086226161,-0.000003046798621,-0.000003084712877,,0.0000005430035146,-0.000003195140503,-0.000003130234124,-0.000004571504851,-0.000004628392498,,-0.000001326567521,-0.000001299619506,-0.000001898010385,-0.00000192162916,,0.000007647219236,0.00001116826999,0.00001130724755,,0.00001094139672,0.00001107755108,,0.00001617804819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2023,0.0513,0.0513,0.0547,0.04258,0.04554,0.00942,0.01459,Setelah Covid,,7/7/2023,0.9125,142.3400,,,,,,7/7/2023,1.0513,1.0513,1.0547,0.95135,0.95406,143.68084,144.41674,,7/7/2023,0.001237,0.001333,0.001328,-0.005924,-0.005869,-0.011902,-0.011716,,0.000001530984119,0.000001775748297,0.000001764310332,0.00003509213073,0.00003443956239,0.00014166811,0.000137273378,,0.000001648830629,0.000001643511819,-0.000007329767721,-0.000007261296239,-0.00001472724097,-0.00001449701216,,0.000001770020075,-0.000007893971839,-0.000007820229809,-0.00001586086079,-0.00001561291027,,-0.000007868507406,-0.000007795003254,-0.00001580969671,-0.00001556254603,,0.0000347643154,0.00007050840968,0.00006940616201,,0.00006984975098,0.00006875780002,,0.0001394534331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2023,0.0518,0.0516,0.0551,0.04268,0.04549,0.00957,0.01459,Setelah Covid,,7/10/2023,0.9091,141.3300,,,,,,7/10/2023,1.0518,1.0516,1.0551,0.94790,0.95045,142.68253,143.39200,,7/10/2023,0.000475,0.000285,0.000379,-0.003637,-0.003781,-0.006972,-0.007121,,0.0000002260893835,0.00000008140765872,0.0000001437796455,0.00001322831476,0.00001429452161,0.00004861424106,0.00005070836315,,0.00000013566653,0.0000001802971198,-0.000001729387616,-0.000001797731787,-0.000003315292414,-0.000003385944855,,0.0000001081885591,-0.000001037731243,-0.000001078741645,-0.000001989364609,-0.000002031760104,,-0.000001379116531,-0.000001433618237,-0.000002643811329,-0.000002700153788,,0.00001375108836,0.00002535911044,0.00002589954032,,0.00002636128448,0.00002692307176,,0.00004965026274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2023,0.0513,0.0507,0.0548,0.0425,0.04539,0.00954,0.01459,Setelah Covid,,7/11/2023,0.9084,140.3900,,,,,,7/11/2023,1.0513,1.0507,1.0548,0.94701,0.94963,141.72932,142.43829,,7/11/2023,-0.000475,-0.000856,-0.000284,-0.000943,-0.000866,-0.006703,-0.006673,,0.0000002260893835,0.0000007330872777,0.00000008086838357,0.0000008891280409,0.0000007498562422,0.00004493065756,0.00004453316507,,0.0000004071157706,0.0000001352164302,0.0000004483552282,0.0000004117457171,0.000003187215817,0.000003173086169,,0.000000243482203,0.000000807346552,0.0000007414243531,0.000005739171842,0.000005713728796,,0.0000002681461308,0.0000002462512177,0.000001906166218,0.000001897715752,,0.000000816528145,0.000006320530637,0.000006292510295,,0.000005804440889,0.00000577870849,,0.00004473146979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2023,0.051,0.0502,0.0545,0.04245,0.04538,0.00963,0.01549,Setelah Covid,,7/12/2023,0.8987,138.5100,,,,,,7/12/2023,1.051,1.0502,1.0545,0.93685,0.93948,139.84385,140.65552,,7/12/2023,-0.000285,-0.000476,-0.000284,-0.010783,-0.010745,-0.013393,-0.012595,,0.00000008145413312,0.0000002265631396,0.00000008091439688,0.0001162838366,0.0001154572045,0.0001793615541,0.0001586358934,,0.000000135847356,0.00000008118381646,0.000003077628813,0.000003066670264,0.000003822268948,0.000003594655642,,0.000000135396528,0.000005132799539,0.00000511452312,0.000006374693469,0.00000599508516,,0.000003067415281,0.0000030564931,0.000003809584226,0.000003582726286,,0.0001158697834,0.0001444190073,0.0001358189615,,0.0001439047728,0.0001353353494,,0.0001686807054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2023,0.0497,0.0486,0.0537,0.04203,0.04508,0.00979,0.01541,Setelah Covid,,7/13/2023,0.8909,138.0600,,,,,,7/13/2023,1.0497,1.0486,1.0537,0.92834,0.93106,139.41161,140.18750,,7/13/2023,-0.001238,-0.001525,-0.000759,-0.009120,-0.009004,-0.003096,-0.003333,,0.000001531858801,0.000002324652351,0.0000005759919171,0.00008317558823,0.0000810739088,0.000009583300111,0.00001110845383,,0.000001887071584,0.0000009393286365,0.00001128774808,0.00001114422634,0.000003831483083,0.000004125116091,,0.00000115714345,0.00001390519064,0.00001372838857,0.000004719940798,0.000005081662456,,0.000006921594218,0.000006833587356,0.000002349447468,0.000002529501852,,0.00008211802515,0.00002823289967,0.00003039658174,,0.00002787392328,0.00003001009451,,0.00001031773458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2023,0.049,0.048,0.0534,0.042,0.04502,0.00976,0.01541,Setelah Covid,,7/14/2023,0.8914,139.0000,,,,,,7/14/2023,1.049,1.048,1.0534,0.92884,0.93153,140.35664,141.14199,,7/14/2023,-0.000667,-0.000572,-0.000285,0.000532,0.000504,0.006756,0.006786,,0.0000004449952534,0.0000003275905407,0.00000008108344875,0.0000002833245676,0.0000002536726552,0.00004564151282,0.00004604382255,,0.0000003818065422,0.0000001899519671,-0.0000003550747636,-0.0000003359808439,-0.000004506690201,-0.000004526508863,,0.0000001629790503,-0.0000003046546377,-0.0000002882720283,-0.000003866746419,-0.000003883750858,,-0.0000001515682455,-0.0000001434177595,-0.000001923738877,-0.000001932198728,,0.0000002680889691,0.000003596020284,0.000003611834176,,0.000003402646579,0.000003417610089,,0.00004584222636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/2023,0.0492,0.0481,0.0533,0.04204,0.045,0.00976,0.01541,Setelah Covid,,7/17/2023,0.8903,138.7300,,,,,,7/17/2023,1.0492,1.0481,1.0533,0.92773,0.93036,140.08400,140.86783,,7/17/2023,0.000191,0.000095,-0.000095,-0.001196,-0.001254,-0.001944,-0.001944,,0.00000003634345572,0.000000009104078547,0.000000009012693489,0.000001431346529,0.000001572301588,0.00000378043874,0.00000378043874,,0.00000001818993336,-0.00000001809840951,-0.0000002280791073,-0.0000002390457553,-0.000000370667247,-0.000000370667247,,-0.000000009058270776,-0.0000001141538051,-0.0000001196426226,-0.0000001855193015,-0.0000001855193015,,0.0000001135794327,0.0000001190406329,0.0000001845858489,0.0000001845858489,,0.000001500169463,0.000002326180962,0.000002326180962,,0.000002438029908,0.000002438029908,,0.00000378043874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2023,0.0489,0.0477,0.0529,0.04191,0.04487,0.00976,0.01551,Setelah Covid,,7/18/2023,0.8907,138.8500,,,,,,7/18/2023,1.0489,1.0477,1.0529,0.92803,0.93067,140.20518,141.00356,,7/18/2023,-0.000286,-0.000382,-0.000380,0.000324,0.000325,0.000865,0.000963,,0.00000008178057112,0.0000001457069651,0.0000001442715732,0.0000001052501453,0.0000001054795838,0.0000007475602398,0.0000009275485071,,0.000000109160427,0.0000001086214143,-0.00000009277616609,-0.00000009287723406,-0.0000002472567559,-0.0000002754186752,,0.0000001449874929,-0.0000001238373096,-0.0000001239722148,-0.0000003300374733,-0.0000003676279069,,-0.0000001232258254,-0.0000001233600644,-0.0000003284078133,-0.0000003658126328,,0.0000001053648021,0.0000002805010229,0.0000003124493802,,0.0000002808065936,0.0000003127897545,,0.0000008327054608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2023,0.0485,0.0474,0.0527,0.04159,0.04439,0.00964,0.01528,Setelah Covid,,7/19/2023,0.8931,139.7100,,,,,,7/19/2023,1.0485,1.0474,1.0527,0.93024,0.93274,141.05680,141.84477,,7/19/2023,-0.000381,-0.000286,-0.000190,0.002384,0.002231,0.006056,0.005948,,0.000000145484745,0.00000008201494406,0.00000003608845099,0.000005682077291,0.000004979116546,0.00003667252866,0.00003538012052,,0.000000109233343,0.00000007245908563,-0.0000009092060084,-0.0000008511083956,-0.000002309825422,-0.000002268759091,,0.0000000544039731,-0.0000006826530972,-0.0000006390320532,-0.000001734270852,-0.000001703437291,,-0.0000004528326046,-0.0000004238969255,-0.000001150415035,-0.000001129961834,,0.000005318996621,0.0000144352396,0.00001417859582,,0.00001351283813,0.0000132725937,,0.00003602052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2023,0.0486,0.0479,0.0529,0.04157,0.0445,0.00971,0.01579,Setelah Covid,,7/20/2023,0.8986,140.0900,,,,,,7/20/2023,1.0486,1.0479,1.0529,0.93595,0.93859,141.45027,142.30202,,7/20/2023,0.000095,0.000477,0.000190,0.006120,0.006245,0.002786,0.003218,,0.000000009095398076,0.0000002277758052,0.00000003608845099,0.00003745731744,0.00003899701546,0.000007759326604,0.0000103582653,,0.00000004551605893,0.0000000181173626,0.0000005836858856,0.0000005955613985,0.0000002656579836,0.0000003069406235,,0.00000009066463468,0.000002920936603,0.000002980365178,0.00000132943103,0.000001536021556,,0.000001162659264,0.000001186314411,0.0000005291711234,0.0000006114030993,,0.00003821941375,0.00001704827146,0.00001969753365,,0.00001739513091,0.00002009829426,,0.000008965108117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2023,0.049,0.0484,0.0532,0.04182,0.0447,0.0097,0.01502,Setelah Covid,,7/21/2023,0.8996,141.8800,,,,,,7/21/2023,1.049,1.0484,1.0532,0.93722,0.93981,143.25624,144.01104,,7/21/2023,0.000381,0.000477,0.000285,0.001352,0.001304,0.012687,0.011938,,0.0000001454570032,0.0000002275585448,0.0000000811604657,0.000001828490605,0.000001699592743,0.0001609511596,0.0001425215397,,0.00000018193401,0.0000001086524649,0.0000005157196563,0.0000004972098824,0.000004838540415,0.000004553104003,,0.0000001358998067,0.0000006450493479,0.0000006218977821,0.000006051926277,0.000005694909497,,0.0000003852286971,0.0000003714023944,0.000003614259408,0.000003401046094,,0.000001762863966,0.00001715510662,0.00001614308819,,0.00001653939004,0.00001556369412,,0.0001514562877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/2023,0.0491,0.0483,0.0532,0.04181,0.04463,0.0095,0.01535,Setelah Covid,,7/24/2023,0.9040,141.5000,,,,,,7/24/2023,1.0491,1.0483,1.0532,0.94180,0.94435,142.84425,143.67203,,7/24/2023,0.000095,-0.000095,0.000000,0.004870,0.004812,-0.002880,-0.002357,,0.000000009086730014,0.000000009098868774,0,0.00002371243611,0.00002315662574,0.000008294463818,0.000005554736807,,-0.000000009092797369,0,0.0000004641858517,0.0000004587134249,-0.0000002745351586,-0.00000022466507,,0,-0.000000464495796,-0.0000004590197152,0.0000002747184701,0.0000002248150824,,0,0,0,0,,0.00002343288306,-0.00001402433397,-0.00001147677401,,-0.00001385899688,-0.00001134147086,,0.000006787750987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/2023,0.049,0.0484,0.0533,0.04188,0.04468,0.00951,0.0153,Setelah Covid,,7/25/2023,0.9048,140.9300,,,,,,7/25/2023,1.049,1.0484,1.0533,0.94269,0.94523,142.27024,143.08623,,7/25/2023,-0.000095,0.000095,0.000095,0.000952,0.000932,-0.004026,-0.004086,,0.000000009086730014,0.000000009098868774,0.000000009014404976,0.0000009058335962,0.0000008694202992,0.00001621268643,0.00001669252935,,-0.000000009092797369,-0.000000009050495249,-0.0000000907252188,-0.00000008888299909,0.0000003838232723,0.0000003894618177,,0.000000009056538409,0.00000009078579747,0.00000008894234769,-0.0000003840795572,-0.0000003897218676,,0.00000009036343772,0.00000008852856415,-0.0000003822927166,-0.0000003879087775,,0.0000008874402043,-0.00000383223121,-0.000003888528499,,-0.000003754415891,-0.000003809570036,,0.00001645085846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2023,0.049,0.0484,0.0532,0.04185,0.04469,0.00947,0.01518,Setelah Covid,,7/26/2023,0.9022,140.2500,,,,,,7/26/2023,1.049,1.0484,1.0532,0.93996,0.94252,141.57817,142.37900,,7/26/2023,0.000000,0.000000,-0.000095,-0.002906,-0.002868,-0.004876,-0.004955,,0,0,0.000000009014404976,0.000008447709378,0.000008226155725,0.00002377920644,0.00002455170246,,0,0,0,0,0,0,,0,0,0,0,0,,0.0000002759548395,0.0000002723121354,0.0000004629853095,0.0000004704455217,,0.000008336196547,0.00001417320801,0.00001440158488,,0.00001398611652,0.00001421147873,,0.00002416236746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2023,0.0486,0.0482,0.0528,0.04175,0.04452,0.00929,0.01507,Setelah Covid,,7/27/2023,0.9111,139.6000,,,,,,7/27/2023,1.0486,1.0482,1.0528,0.94914,0.95166,140.89688,141.70377,,7/27/2023,-0.000381,-0.000191,-0.000380,0.009720,0.009654,-0.004824,-0.004754,,0.0000001454570032,0.0000000363989472,0.0000001442989765,0.00009448710994,0.00009319382338,0.00002326790191,0.00002259780738,,0.00000007276318974,0.0000001448768328,-0.000003707264741,-0.000003681805844,0.000001839695432,0.000001813011126,,0.00000007247296618,-0.000001854516467,-0.000001841780947,0.0000009202864408,0.0000009069379239,,-0.000003692477929,-0.000003667120578,0.000001832357616,0.000001805779742,,0.00009383823867,-0.00004688834403,-0.00004620824072,,-0.00004656634773,-0.0000458909149,,0.00002293040701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2023,0.0491,0.0491,0.0531,0.04192,0.0447,0.00965,0.01515,Setelah Covid,,7/28/2023,0.9085,141.2000,,,,,,7/28/2023,1.0491,1.0491,1.0531,0.94658,0.94911,142.56258,143.33918,,7/28/2023,0.000477,0.000858,0.000285,-0.002695,-0.002685,0.011753,0.011475,,0.0000002272549021,0.0000007365868305,0.00000008117588226,0.000007260865129,0.000007211694182,0.0001381273093,0.0001316743381,,0.0000004091368573,0.0000001358220055,-0.000001284549413,-0.000001280192507,0.000005602687581,0.000005470250341,,0.0000002445262477,-0.000002312630025,-0.000002304786099,0.00001008676147,0.000009848328962,,-0.0000007677285542,-0.0000007651245897,0.000003348522987,0.000003269370056,,0.000007236237891,-0.00003166897161,-0.00003092037532,,-0.00003156155751,-0.00003081550028,,0.0001348622335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2023,0.0491,0.049,0.0529,0.04187,0.04456,0.00998,0.01678,Setelah Covid,,7/31/2023,0.9094,142.3200,,,,,,7/31/2023,1.0491,1.049,1.0529,0.94748,0.94992,143.74035,144.70813,,7/31/2023,0.000000,-0.000095,-0.000190,0.000942,0.000856,0.008228,0.009505,,0,0.000000009086730014,0.00000003607474348,0.0000008876731423,0.0000007329668146,0.0000676919345,0.00009034701385,,0,0,0,0,0,0,,0.00000001810528802,-0.0000000898111696,-0.00000008161048679,-0.0000007842820494,-0.0000009060678354,,-0.0000001789485426,-0.0000001626087015,-0.000001562680125,-0.000001805338015,,0.0000008066194614,0.000007751665125,0.000008955368093,,0.000007043858432,0.000008137650948,,0.00007820335123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2023,0.049,0.049,0.0529,0.0418,0.04452,0.00998,0.01652,Setelah Covid,,8/1/2023,0.9105,143.3500,,,,,,8/1/2023,1.049,1.049,1.0529,0.94856,0.95104,144.78063,145.71814,,8/1/2023,-0.000095,0.000000,0.000000,0.001142,0.001171,0.007211,0.006955,,0.000000009086730014,0,0,0.000001303407271,0.000001370218692,0.00005200066949,0.00004837768755,,0,0,-0.0000001088288104,-0.0000001115831856,-0.0000006873980246,-0.0000006630195966,,0,0,0,0,0,,0,0,0,0,,0.000001336395528,0.0000082327426,0.000007940770095,,0.000008441107116,0.000008141745007,,0.00005015647656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2023,0.0495,0.0498,0.0538,0.04201,0.04472,0.01014,0.01661,Setelah Covid,,8/2/2023,0.9143,143.3400,,,,,,8/2/2023,1.0495,1.0498,1.0538,0.95271,0.95519,144.79347,145.72088,,8/2/2023,0.000477,0.000762,0.000854,0.004366,0.004356,0.000089,0.000019,,0.0000002270816647,0.0000005811629189,0.0000007300282603,0.00001906544798,0.00001897737743,0.00000000785787717,0.0000000003523759685,,0.0000003632787402,0.0000004071560299,0.000002080724313,0.000002075912922,0.00000004224192028,0.000000008945284878,,0.0000006513565495,0.000003328683133,0.000003320986007,0.00000006757741362,0.00000001431041042,,0.000003730725911,0.000003722099116,0.00000007573950356,0.00000001603884083,,0.00001902136173,0.0000003870580685,0.00000008196466127,,0.0000003861630496,0.00000008177512918,,0.000000001664009338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
